title,price,href,address,content,owner,specialist

"2-комнатная квартира, 90 м² помесячно","
                                                                        250 000 ₸
",/a/show/51627171,"
                            Медеуский р-н, проспект Достык 128 — Жолдасбекова
                        ","
                    жил. комплекс Терренкур, монолитный дом, 2008 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, + квартплата, семейным, на длительный срок
                ",0,1

"5-комнатная квартира, 248 м² помесячно","
                                                                        750 000 ₸
",/a/show/51712458,"
                            Медеуский р-н, Мендикулова 105 — Жолдасбекова
                        ","
                    жил. комплекс Фантазия, монолитный дом, 2006 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, + квартплата, семейным, на длительный срок
                ",0,1

"2-комнатная квартира, 73 м² помесячно","
                                                                        270 000 ₸
",/a/show/52117448,"
                            Бостандыкский р-н, Навои — Рыскулбекова
                        ","
                    жил. комплекс Шахристан, монолитный дом, 2015 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, + квартплата, семейным, на длительный срок
                ",0,1

"2-комнатная квартира, 100 м² помесячно","
                                                                        320 000 ₸
",/a/show/52117303,"
                            Медеуский р-н, Кабанбай Батыра 51 — Калдаякова
                        ","
                    жил. комплекс Максима Резидентс, монолитный дом, 2012 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, + квартплата, семейным, на длительный срок
                ",0,1

"4-комнатная квартира, 80 м², 2/2 эт. помесячно","
                                                                        100 000 ₸
",/a/show/51404938,"
                            Бостандыкский р-н, Переулок дружбы 11 — Гагарина
                        ","
                    кирпичный дом, 1960 г.п., жил. площадь 60 кв.м., кухня 16 кв.м., Сдам эту площадь под хранение вещей
                ",1,0

"4-комнатная квартира, 82 м², 7/16 эт. помесячно","
                                                                        220 000 ₸
",/a/show/51862086,"
                            Бостандыкский р-н, Байсеитовой 49 — Сатпаева
                        ","
                    жил. комплекс Два Богатыря на Сатпаева - Байсеитова 49, 42, монолитный дом, 1990 г.п., состояние: хорошее, жил. площадь 60 кв.м., кухня 9 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, полностью меблирована, холодильник, кабельное ТВ, оплата поквартально, + квартплата, семейным…
                ",1,0

"5-комнатная квартира, 240 м² помесячно","
                                                                        780 000 ₸
",/a/show/30446033,"
                            Медеуский р-н, Мендикулова 22 — проспект Аль-Фараби
                        ","
                    жил. комплекс Тюркуаз Тауэрс, монолитный дом, 2015 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, оплата поквартально, семейным, на длительный срок
                ",0,1

"2-комнатная квартира, 130 м² помесячно","
                                                                        400 000 ₸
",/a/show/51585278,"
                            Медеуский р-н, Мендикулова 105 — Жолдасбекова
                        ","
                    жил. комплекс Фантазия, монолитный дом, 2006 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, семейным, на длительный срок
                ",0,1

"3-комнатная квартира, 135 м² помесячно","
                                                                        550 000 ₸
",/a/show/51585129,"
                            Медеуский р-н, проспект Аль-Фараби — проспект Достык
                        ","
                    жил. комплекс Самал Делюкс, монолитный дом, 2008 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, на длительный срок
                ",0,1

"3-комнатная квартира, 75 м² помесячно","
                                                                        550 000 ₸
",/a/show/30830664,"
                            Медеуский р-н, Снегина 33
                        ","
                    жил. комплекс Samal Tower, монолитный дом, 2016 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, + квартплата, семейным, на длительный срок, вся бытовая техника
                ",0,1

"5-комнатная квартира, 260 м², 6/7 эт. помесячно","
                                                                        1 200 000 ₸
",/a/show/30446173,"
                            Медеуский р-н, Микрорайон Самал-2 63
                        ","
                    жил. комплекс Триумф 2, монолитный дом, 2006 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, оплата поквартально, + квартплата, семейным, на длительный срок
                ",0,1

"2-комнатная квартира, 80 м² помесячно","
                                                                        300 000 ₸
",/a/show/51942360,"
                            Медеуский р-н, проспект Достык — Снегина
                        ","
                    жил. комплекс Самал Делюкс, монолитный дом, 2008 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, семейным, на длительный срок
                ",0,1

"4-комнатная квартира, 200 м² помесячно","
                                                                        570 000 ₸
",/a/show/51818285,"
                            Медеуский р-н, Омаровой — проспект Достык
                        ","
                    жил. комплекс Европолис, монолитный дом, 2008 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, + квартплата, семейным, на длительный срок
                ",0,1

"2-комнатная квартира, 80 м² помесячно","
                                                                        300 000 ₸
",/a/show/51818563,"
                            Медеуский р-н, проспект Достык — Жолдасбекова
                        ","
                    жил. комплекс Алматы Тауэрс, монолитный дом, 2010 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, + квартплата, семейным, на длительный срок
                ",0,1

"4-комнатная квартира, 189 м², 3/21 эт. помесячно","
                                                                        700 000 ₸
",/a/show/51817724,"
                            Медеуский р-н, проспект Аль-Фараби 21/1 — Каратаева
                        ","
                    жил. комплекс AFD Plaza, монолитный дом, 2015 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, + квартплата, семейным, на длительный срок
                ",0,1

"4-комнатная квартира, 250 м² помесячно","
                                                                        1 200 000 ₸
",/a/show/51817954,"
                            Медеуский р-н, Микрорайон Достык 132 — Жолдасбекова
                        ","
                    жил. комплекс Пионер, монолитный дом, 2006 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, + квартплата, семейным, на длительный срок
                ",0,1

"2-комнатная квартира, 43.4 м², 6/22 эт. помесячно","
                                                                        300 000 ₸
",/a/show/51224668,"
                            Алмалинский р-н, проспект Абылай Хана 92/87
                        ","
                    жил. комплекс Столичный Центр, монолитный дом, 2005 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет оптика, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, Отличная квартира в одном из самых лучших и престижных ЖК города Алматы - ""Столич…
                ",0,1

"2-комнатная квартира, 80 м² помесячно","
                                                                        350 000 ₸
",/a/show/52117249,"
                            Бостандыкский р-н, проспект Гагарина 309 — Шишкина
                        ","
                    жил. комплекс Комфорт, монолитный дом, 2016 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, семейным, на длительный срок
                ",0,1

"3-комнатная квартира, 140 м² помесячно","
                                                                        400 000 ₸
",/a/show/52117097,"
                            Медеуский р-н, проспект Достык — Жолдасбекова
                        ","
                    жил. комплекс Алматы Тауэрс, монолитный дом, 2010 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, + квартплата, семейным, на длительный срок, вся бытовая техника
                ",0,1

"3-комнатная квартира, 130 м², 8/20 эт. помесячно","
                                                                        650 000 ₸
",/a/show/51980741,"
                            Бостандыкский р-н, Аль-фараби 21 — Желтоксан
                        ","
                    жил. комплекс AFD Plaza, монолитный дом, 2015 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, интернет оптика, полностью меблирована, чистая, вся бытовая техника, уютная, кабельное ТВ, + квартплата, Светлая, просторная, новая квартира в отличном состоянии с видом на горы и трамплин…
                ",1,0

"4-комнатная квартира, 150 м², 5/19 эт. помесячно","
                                                                        440 000 ₸
",/a/show/51116011,"
                            Алмалинский р-н, Шевченко — Муканова
                        ","
                    жил. комплекс Жастар Mag, монолитный дом, 2007 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет оптика, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, на длительный срок, телевизор, вся бытовая техника, Сдае…
                ",1,0

"1-комнатная квартира, 20 м², 1/1 эт. помесячно","
                                                                        30 000 ₸
",/a/show/47578118,"
                            Алатауский р-н, мкр Карасу, Капал 6 — Шаяхметов
                        ","
                    кирпичный дом, 2013 г.п., состояние: хорошее, санузла нет, телефон: нет, частично меблирована, Квартира уютная теплая!Теплый пол, вода, слив, свет, газовое отопления. Комната + кухня
                ",1,0

"4-комнатная квартира, 138 м², 18/21 эт. помесячно","
                                                                        400 000 ₸
",/a/show/52117067,"
                            Бостандыкский р-н, Сатпаева — Маркова
                        ","
                    монолитный дом, 2007 г.п., состояние: евроремонт, жил. площадь 110 кв.м., санузел 2 с/у и более, телефон: есть возможность подключения, интернет оптика, полностью меблирована, Одна из лучших квартир города! Жилой комплекс оборудован высокопропускными телефонными линиями, Интернетом, кабель…
                ",0,1

"3-комнатная квартира, 68 м², 5/5 эт. помесячно","
                                                                        140 000 ₸
",/a/show/52117020,"
                            Медеуский р-н, Желтоксан 12 — Маметовой
                        ","
                    панельный дом, 1978 г.п., состояние: хорошее, жил. площадь 18 кв.м., кухня 6 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет проводной, полностью меблирована, чистая, на длительный срок, вся бытовая техника, уютная, холодильник, стиральная машина-автомат, кабельное ТВ…
                ",0,1

"3-комнатная квартира, 134.7 м², 9/13 эт. помесячно","
                                                                        400 000 ₸
",/a/show/52116708,"
                            Бостандыкский р-н, Розыбакиева 247/1 — Левитана
                        ","
                    жил. комплекс Вавилон, монолитный дом, 2017 г.п., состояние: евроремонт, санузел 2 с/у и более, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, + квартплата, телевизор, вся бытовая техника
                ",0,1

"2-комнатная квартира, 67.6 м², 8/17 эт. помесячно","
                                                                        150 000 ₸
",/a/show/52116782,"
                            Ауэзовский р-н, Навои 37 — Жандосова
                        ","
                    жил. комплекс Науаи, монолитный дом, 2016 г.п., состояние: евроремонт, санузел раздельный, полностью меблирована, чистая, холодильник, кабельное ТВ, + квартплата, телевизор, вся бытовая техника
                ",0,1

"3-комнатная квартира, 68 м², 5/5 эт. помесячно","
                                                                        140 000 ₸
",/a/show/52116908,"
                            Бостандыкский р-н, мкр Орбита-4 — Биржана
                        ","
                    панельный дом, 1974 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет через TV кабель, полностью меблирована, ВЫГОДНОЕ ПРЕДЛОЖЕНИЕ ЭТОЙ НЕДЕЛИ! Очень хороший и живой район, инфраструктура налаженная, школы, детсады, банки, рестораны и кофейни. Все в пошаг…
                ",0,1

"2-комнатная квартира, 96 м², 24/30 эт. помесячно","
                                                                        400 000 ₸
",/a/show/51999130,"
                            Нұрлы Тау кешені 5
                        ","
                    жил. комплекс Нурлы Тау, монолитный дом, 2009 г.п., состояние: евроремонт, телефон: нет, полностью меблирована, Сдам квартиру, суб аренда не беспокоить. Новая быт техника, мебель, квартира в отличном состоянии. Аренда +квартплата. Подходит для 1-2 человека
                ",1,0

"5-комнатная квартира, 127 м², 2/5 эт. помесячно","
                                                                        350 000 ₸
",/a/show/51262996,"
                            Алмалинский р-н, Маметовой 129 — Панфилова
                        ","
                    кирпичный дом, 1964 г.п., состояние: евроремонт, жил. площадь 80 кв.м., кухня 20 кв.м., санузел раздельный, телефон: есть возможность подключения, частично меблирована, чистая, уютная, холодильник, стиральная машина-автомат, оплата поквартально, + квартплата, семейным, на длительный срок, телевиз…
                ",1,0

"3-комнатная квартира, 148 м², 12/25 эт. помесячно","
                                                                        350 000 ₸
",/a/show/52116860,"
                            Медеуский р-н, проспект Достык 160
                        ","
                    2008 г.п., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, Вип апартамент
                ",1,0

"3-комнатная квартира, 140 м² помесячно","
                                                                        480 000 ₸
",/a/show/52116944,"
                            Медеуский р-н, Омаровой — проспект Достык
                        ","
                    жил. комплекс Европолис, монолитный дом, 2008 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, + квартплата, семейным, на длительный срок
                ",0,1

"4-комнатная квартира, 150 м², 12/16 эт. помесячно","
                                                                        400 000 ₸
",/a/show/51275677,"
                            Бостандыкский р-н, мкр Керемет — Наурызбай Батыра
                        ","
                    монолитный дом, 2005 г.п., состояние: евроремонт, потолки 2.83м., санузел 2 с/у и более, телефон: отдельный, интернет через TV кабель, полностью меблирована, Территория комплекса огорожена, въезд через шлагбаум. Имеются детские игровые площадки, места для отдыха жителей — скамейки, беседк…
                ",0,1

"2-комнатная квартира, 115 м² помесячно","
                                                                        400 000 ₸
",/a/show/52116885,"
                            Медеуский р-н, Жукова
                        ","
                    монолитный дом, 2012 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, оплата поквартально, семейным, на длительный срок, вся бытовая техника
                ",0,1

"3-комнатная квартира, 65 м², 5/5 эт. помесячно","
                                                                        140 000 ₸
",/a/show/47455994,"
                            Бостандыкский р-н, мкр Орбита-4 4 — Габидена Мустафина
                        ","
                    панельный дом, 1986 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, интернет оптика, полностью меблирована, Пластиковые окна, неугловая, комнаты изолированы, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор, чистая, уютная, холодильник, стиральная машина-ав…
                ",0,1

"3-комнатная квартира, 68 м², 1/5 эт. помесячно","
                                                                        100 000 ₸
",/a/show/52116776,"
                            Жетысуский р-н, мкр Айнабулак-2
                        ","
                    1985 г.п., состояние: хорошее, интернет ADSL, полностью меблирована, холодильник, стиральная машина-автомат, кабельное ТВ, + квартплата, на длительный срок, телевизор, вся бытовая техника
                ",0,1

"2-комнатная квартира, 67.6 м², 12/12 эт. помесячно","
                                                                        250 000 ₸
",/a/show/52116679,"
                            Бостандыкский р-н, Гагарина 287/1 — Левитана
                        ","
                    жил. комплекс Gagarin Park, монолитный дом, 2018 г.п., состояние: евроремонт, санузел совмещенный, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, + квартплата, телевизор, вся бытовая техника
                ",0,1

"3-комнатная квартира, 61 м², 1/5 эт. помесячно","
                                                                        130 000 ₸
",/a/show/51703510,"
                            Ауэзовский р-н, мкр Таугуль, ул. Яссауи 9 — Уг.ул. Шаляпина
                        ","
                    панельный дом, 1991 г.п., состояние: хорошее, жил. площадь 45 кв.м., кухня 6 кв.м., потолки 2.6м., санузел раздельный, телефон: нет, интернет через TV кабель, частично меблирована, чистая, холодильник, стиральная машина-автомат, + квартплата, семейным, на длительный срок
                ",1,0

"3-комнатная квартира, 160 м², 9/21 эт. помесячно","
                                                                        350 000 ₸
",/a/show/51604157,"
                            Медеуский р-н, улица Достык 162 — Жолдасбекова
                        ","
                    жил. комплекс Алматы Тауэрс, монолитный дом, 2007 г.п., состояние: евроремонт, потолки 3м., телефон: отдельный, интернет оптика, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, + квартплата, на длительный срок, телевизор, вся бытовая техника, +депозит
                ",0,1

"4-комнатная квартира, 90 м², 4/5 эт. помесячно","
                                                                        250 000 ₸
",/a/show/52116523,"
                            Медеуский р-н, Альфараби 110б — Шашкина
                        ","
                    кирпичный дом, 1996 г.п., состояние: евроремонт, жил. площадь 65 кв.м., кухня 12 кв.м., полностью меблирована, Прекрасный район, выше Альфараби по речке вверх. Шикарный вид из окон!
                ",1,0

"2-комнатная квартира, 49 м², 3/5 эт. помесячно","
                                                                        140 000 ₸
",/a/show/52116449,"
                            Бостандыкский р-н, мкр Орбита-1 22
                        ","
                    1999 г.п., состояние: хорошее, жил. площадь 49 кв.м., санузел совмещенный, телефон: отдельный, полностью меблирована, Сдаю в аренду чистую, уютную квартиру
                ",1,0

"3-комнатная квартира, 78 м², 7/9 эт. помесячно","
                                                                        190 000 ₸
",/a/show/51980031,"
                            Алмалинский р-н, Муканова — Карасай Батыра
                        ","
                    кирпичный дом, 1989 г.п., состояние: хорошее, жил. площадь 54 кв.м., кухня 8 кв.м., потолки 3м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, оплата поквартально
                ",1,0

"2-комнатная квартира, 2.7 м², 4/5 эт. помесячно","
                                                                        110 000 ₸
",/a/show/52116423,"
                            Медеуский р-н, Фурманова 7 — Ташкентская
                        ","
                    панельный дом, 1978 г.п., состояние: хорошее, жил. площадь 43 кв.м., кухня 6 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет проводной, частично меблирована, чистая, на длительный срок, уютная, кабельное ТВ, + квартплата, Срочно, есть диван и шкаф
                ",0,1

"1-комнатная квартира, 36 м², 3 эт. помесячно","
                                                                        90 000 ₸
",/a/show/46474772,"
                            Бостандыкский р-н, мкр Орбита-4, Мустафина
                        ","
                    кирпичный дом, 1989 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, полностью меблирована, уютная, + квартплата, стиральная машина-автомат, вся бытовая техника, чистая, кабельное ТВ, холодильник, семейным, телевизор, на длительный срок
                ",0,1

"2-комнатная квартира, 70 м², 6 эт. помесячно","
                                                                        120 000 ₸
",/a/show/26820205,"
                            Ауэзовский р-н, Жандосова 98 — Саина
                        ","
                    2009 г.п., состояние: евроремонт, полностью меблирована
                ",0,1

"1-комнатная квартира, 38 м², 4 эт. помесячно","
                                                                        90 000 ₸
",/a/show/46400239,"
                            Бостандыкский р-н, Гагарина — Левитана
                        ","
                    панельный дом, 1982 г.п., состояние: хорошее, полностью меблирована, уютная, + квартплата, стиральная машина-автомат, чистая, кабельное ТВ, холодильник, семейным, телевизор, на длительный срок
                ",0,1

"1-комнатная квартира, 40 м², 2 эт. помесячно","
                                                                        80 000 ₸
",/a/show/27544997,"
                            Ауэзовский р-н, Толе би — Бауыржана Момышулы
                        ","
                    1987 г.п., состояние: хорошее, телефон: отдельный, интернет проводной, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, + квартплата, семейным, на длительный срок, телевизор, вся бытовая техника
                ",0,1

"1-комнатная квартира, 40 м², 6 эт. помесячно","
                                                                        90 000 ₸
",/a/show/27449882,"
                            Алмалинский р-н, Толе би — Ауэзова
                        ","
                    1990 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет проводной, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, + квартплата, семейным, на длительный срок, телевизор, вся бытовая техника, Семейным можно с детьми
                ",0,1

"1-комнатная квартира, 42 м², 3/5 эт. помесячно","
                                                                        100 000 ₸
",/a/show/28317054,"
                            Алмалинский р-н, Толе би — Байзакова
                        ","
                    1985 г.п., состояние: хорошее, санузел совмещенный, телефон: блокиратор, интернет ADSL, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, + квартплата, семейным, на длительный срок, телевизор, вся бытовая техника
                ",0,1

"1-комнатная квартира, 38 м², 3 эт. помесячно","
                                                                        100 000 ₸
",/a/show/30752028,"
                            Алмалинский р-н, Шевченко — Ауэзова
                        ","
                    панельный дом, 1990 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет ADSL, полностью меблирована, уютная, + квартплата, стиральная машина-автомат, вся бытовая техника, чистая, кабельное ТВ, холодильник, семейным, телевизор, на длительный срок
                ",0,1

"2-комнатная квартира, 57 м², 2/9 эт. помесячно","
                                                                        120 000 ₸
",/a/show/52014401,"
                            Ауэзовский р-н, мкр Таугуль — Денежнева фестивальная
                        ","
                    панельный дом, 1989 г.п., состояние: среднее, жил. площадь 42 кв.м., кухня 14 кв.м., потолки 2.8м., санузел раздельный, полностью меблирована, чистая, уютная, стиральная машина-автомат
                ",1,0

"1-комнатная квартира, 45 м², 3/9 эт. помесячно","
                                                                        80 000 ₸
",/a/show/52116146,"
                            Ауэзовский р-н, мкр Аксай-2 66 — Саина толеби
                        ","
                    панельный дом, 1970 г.п., состояние: хорошее, жил. площадь 40 кв.м., кухня 6 кв.м., потолки 2.5м., Сдам квартиру на толе би саина, платежеспобным людям. На длительный срок. Можно и с ребенком. Депозит 20.000тг, осбовождается 5 го числа. Можно смотреть в эту субботу. В связи с отъездом, в суббо…
                ",1,0

"1-комнатная квартира, 39 м², 3/5 эт. помесячно","
                                                                        100 000 ₸
",/a/show/52051706,"
                            Бостандыкский р-н, мкр Коктем-2 59б
                        ","
                    кирпичный дом, 1987 г.п., состояние: хорошее, жил. площадь 21 кв.м., кухня 8.5 кв.м., потолки 2.9м., санузел совмещенный, телефон: отдельный, интернет оптика, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, + квартплата, телевизор, вся бытовая техник…
                ",1,0

"3-комнатная квартира, 161 м², 20/32 эт. помесячно","
                                                                        620 000 ₸
",/a/show/50742976,"
                            проспект Аль-Фараби 5а
                        ","
                    жил. комплекс Нурлы Тау, монолитный дом, 2010 г.п., состояние: евроремонт, интернет оптика, полностью меблирована
                ",0,1

"2-комнатная квартира, 65 м², 3/12 эт. помесячно","
                                                                        280 000 ₸
",/a/show/51841335,"
                            Бостандыкский р-н, Сатпаева 90/20
                        ","
                    жил. комплекс Симфония, монолитный дом, 2015 г.п., состояние: евроремонт, потолки 2.8м., санузел 2 с/у и более, полностью меблирована, чистая, уютная, холодильник, стиральная машина-автомат, оплата поквартально, семейным, на длительный срок, телевизор, вся бытовая техника, Чудесная 2-х комнатная…
                ",1,0

"2-комнатная квартира, 24 м², 1/1 эт. помесячно","
                                                                        30 000 ₸
",/a/show/52115933,"
                            Наурызбайский р-н, мкр Акжар Акмоншак 5 — Бекешева
                        ","
                    кирпичный дом, 2016 г.п., состояние: хорошее, жил. площадь 18 кв.м., кухня 8 кв.м., пустая, + квартплата, семейным, на длительный срок, Тихи двор, заезд удобный природный газ обш отопление
                ",1,0

"1-комнатная квартира, 36 м², 5/6 эт. помесячно","
                                                                        70 000 ₸
",/a/show/51915598,"
                            Бостандыкский р-н, мкр Хан Тенгри 83/6 — Кенесары хан
                        ","
                    жил. комплекс Аскар Тау, монолитный дом, 2014 г.п., состояние: хорошее, жил. площадь 20 кв.м., санузел совмещенный, полностью меблирована
                ",0,1

"4-комнатная квартира, 146 м², 2/4 эт. помесячно","
                                                                        650 000 ₸
",/a/show/30441864,"
                            Бостандыкский р-н, мкр Ерменсай 16/3
                        ","
                    жил. комплекс Ремизовка, монолитный дом, 2014 г.п., состояние: евроремонт, потолки 3м., санузел 2 с/у и более, телефон: отдельный, интернет оптика, полностью меблирована, чистая, семейным, вся бытовая техника, Эксклюзивная Квартира с авторским дизайном в сейсмоустойчивом жилом малоэтажном компле…
                ",1,0

"2-комнатная квартира, 46 м², 2/2 эт. помесячно","
                                                                        140 000 ₸
",/a/show/51702445,"
                            Бостандыкский р-н, Сатпаева 21 — Байтурсынова
                        ","
                    кирпичный дом, 1970 г.п., состояние: хорошее, потолки 3м., санузел совмещенный, телефон: отдельный, интернет через TV кабель, частично меблирована, чистая, на длительный срок, телевизор, вся бытовая техника, уютная, холодильник, стиральная машина-автомат, кабельное ТВ, семейным, Сдаётся квартира…
                ",1,0
